,SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,ESTBASE2020_CIV,POPEST2020_CIV,POPEST2021_CIV
10212,40,1,2,42,Pennsylvania,0,33,171465,171839,174554
10213,40,1,2,42,Pennsylvania,0,34,170117,170385,171825
10214,40,1,2,42,Pennsylvania,0,35,165951,167874,170661
10215,40,1,2,42,Pennsylvania,0,36,163658,163152,167959
10216,40,1,2,42,Pennsylvania,0,37,164840,164776,163248
10217,40,1,2,42,Pennsylvania,0,38,163121,164072,164736
10218,40,1,2,42,Pennsylvania,0,39,161757,161573,164181
10219,40,1,2,42,Pennsylvania,0,40,158303,160037,161335
10220,40,1,2,42,Pennsylvania,0,41,153371,154326,160049
10221,40,1,2,42,Pennsylvania,0,42,151449,151111,154124
10222,40,1,2,42,Pennsylvania,0,43,146672,148721,150992
10223,40,1,2,42,Pennsylvania,0,44,143385,142880,148537
10224,40,1,2,42,Pennsylvania,0,45,144680,144967,142631
10225,40,1,2,42,Pennsylvania,0,46,144453,143945,144683
10226,40,1,2,42,Pennsylvania,0,47,150087,148136,143268
10227,40,1,2,42,Pennsylvania,0,48,161744,158722,147597
10228,40,1,2,42,Pennsylvania,0,49,173680,171338,157956
10229,40,1,2,42,Pennsylvania,0,50,168278,169703,170746
10230,40,1,2,42,Pennsylvania,0,51,166124,165734,168677
10231,40,1,2,42,Pennsylvania,0,52,164775,164458,164652
10232,40,1,2,42,Pennsylvania,0,53,169690,168207,163411
10233,40,1,2,42,Pennsylvania,0,54,173069,171498,166974
10234,40,1,2,42,Pennsylvania,0,55,181175,178828,170042
10235,40,1,2,42,Pennsylvania,0,56,184097,183543,177333
10236,40,1,2,42,Pennsylvania,0,57,183593,183563,181751
10237,40,1,2,42,Pennsylvania,0,58,187594,185969,181624
10238,40,1,2,42,Pennsylvania,0,59,188145,188363,183885
10239,40,1,2,42,Pennsylvania,0,60,186028,185685,186001
10240,40,1,2,42,Pennsylvania,0,61,187321,185881,183142
10241,40,1,2,42,Pennsylvania,0,62,188090,187043,183140
10242,40,1,2,42,Pennsylvania,0,63,181351,183941,184121
10243,40,1,2,42,Pennsylvania,0,64,174927,174811,180799
10244,40,1,2,42,Pennsylvania,0,65,169866,170239,171506
10245,40,1,2,42,Pennsylvania,0,66,163657,164855,167076
10246,40,1,2,42,Pennsylvania,0,67,158403,158543,161767
10247,40,1,2,42,Pennsylvania,0,68,152770,152370,155360
10248,40,1,2,42,Pennsylvania,0,69,139771,143200,149161
10249,40,1,2,42,Pennsylvania,0,70,134662,134848,139940
10250,40,1,2,42,Pennsylvania,0,71,131840,131935,131385
10251,40,1,2,42,Pennsylvania,0,72,133421,130233,128324
10252,40,1,2,42,Pennsylvania,0,73,133097,138647,126400
10253,40,1,2,42,Pennsylvania,0,74,90793,94413,134257
10254,40,1,2,42,Pennsylvania,0,75,89422,89347,91018
10255,40,1,2,42,Pennsylvania,0,76,90641,88698,85934
10256,40,1,2,42,Pennsylvania,0,77,91450,92372,85184
10257,40,1,2,42,Pennsylvania,0,78,77953,78906,88243
10258,40,1,2,42,Pennsylvania,0,79,69284,70118,74977
10259,40,1,2,42,Pennsylvania,0,80,62965,63634,66412
10260,40,1,2,42,Pennsylvania,0,81,60595,59830,59796
10261,40,1,2,42,Pennsylvania,0,82,56535,56789,55791
10262,40,1,2,42,Pennsylvania,0,83,50898,51039,52642
10263,40,1,2,42,Pennsylvania,0,84,47433,47171,46861
10264,40,1,2,42,Pennsylvania,0,85,302712,299922,292420
10265,40,1,2,42,Pennsylvania,0,999,12999787,12986858,12961288
10440,40,1,1,44,Rhode Island,0,0,10712,10526,9673
10441,40,1,1,44,Rhode Island,0,1,10825,10795,10591
10442,40,1,1,44,Rhode Island,0,2,11272,11168,10841
10443,40,1,1,44,Rhode Island,0,3,11276,11231,11161
10444,40,1,1,44,Rhode Island,0,4,11651,11558,11284
10445,40,1,1,44,Rhode Island,0,5,11522,11550,11574
10446,40,1,1,44,Rhode Island,0,6,11331,11395,11493
10447,40,1,1,44,Rhode Island,0,7,11310,11314,11401
10448,40,1,1,44,Rhode Island,0,8,11518,11423,11283
10449,40,1,1,44,Rhode Island,0,9,11458,11458,11345
10450,40,1,1,44,Rhode Island,0,10,11779,11685,11407
10451,40,1,1,44,Rhode Island,0,11,12014,11895,11650
10452,40,1,1,44,Rhode Island,0,12,12538,12464,11842
10453,40,1,1,44,Rhode Island,0,13,12632,12591,12456
10454,40,1,1,44,Rhode Island,0,14,12689,12660,12555
10455,40,1,1,44,Rhode Island,0,15,12697,12688,12616
10456,40,1,1,44,Rhode Island,0,16,12972,12916,12699
10457,40,1,1,44,Rhode Island,0,17,13038,13033,12956
10458,40,1,1,44,Rhode Island,0,18,16583,16541,16583
10459,40,1,1,44,Rhode Island,0,19,18444,18388,18201
10460,40,1,1,44,Rhode Island,0,20,17227,17292,17166
10461,40,1,1,44,Rhode Island,0,21,16270,16190,16175
10462,40,1,1,44,Rhode Island,0,22,14519,14482,14446
10463,40,1,1,44,Rhode Island,0,23,13661,13683,13588
10464,40,1,1,44,Rhode Island,0,24,13832,13803,13622
10465,40,1,1,44,Rhode Island,0,25,14055,14014,13677
10466,40,1,1,44,Rhode Island,0,26,14710,14595,14301
10467,40,1,1,44,Rhode Island,0,27,14962,14897,14764
10468,40,1,1,44,Rhode Island,0,28,15137,15167,15093
10469,40,1,1,44,Rhode Island,0,29,15734,15602,15212
10470,40,1,1,44,Rhode Island,0,30,15925,15966,15746
10471,40,1,1,44,Rhode Island,0,31,15759,15756,16086
10472,40,1,1,44,Rhode Island,0,32,15288,15393,15922
10473,40,1,1,44,Rhode Island,0,33,14676,14842,15489
10474,40,1,1,44,Rhode Island,0,34,14331,14424,14888
10475,40,1,1,44,Rhode Island,0,35,13958,14127,14455
10476,40,1,1,44,Rhode Island,0,36,13818,13761,14188
10477,40,1,1,44,Rhode Island,0,37,13976,13973,13846
10478,40,1,1,44,Rhode Island,0,38,13841,13934,13928
10479,40,1,1,44,Rhode Island,0,39,13737,13723,13985
10480,40,1,1,44,Rhode Island,0,40,13401,13581,13699
10481,40,1,1,44,Rhode Island,0,41,12759,12898,13505
10482,40,1,1,44,Rhode Island,0,42,12462,12477,12904
10483,40,1,1,44,Rhode Island,0,43,12058,12221,12405
10484,40,1,1,44,Rhode Island,0,44,11900,11834,12226
10485,40,1,1,44,Rhode Island,0,45,12166,12159,11808
10486,40,1,1,44,Rhode Island,0,46,12158,12103,12086
10487,40,1,1,44,Rhode Island,0,47,12641,12484,12020
10488,40,1,1,44,Rhode Island,0,48,13456,13230,12354
10489,40,1,1,44,Rhode Island,0,49,14471,14275,13186
10490,40,1,1,44,Rhode Island,0,50,14320,14372,14241
10491,40,1,1,44,Rhode Island,0,51,14289,14228,14336
10492,40,1,1,44,Rhode Island,0,52,14448,14348,14163
10493,40,1,1,44,Rhode Island,0,53,15008,14834,14301
10494,40,1,1,44,Rhode Island,0,54,15206,15096,14767
10495,40,1,1,44,Rhode Island,0,55,15971,15783,15014
10496,40,1,1,44,Rhode Island,0,56,15868,15929,15739
10497,40,1,1,44,Rhode Island,0,57,15870,15854,15794
10498,40,1,1,44,Rhode Island,0,58,16284,16120,15697
10499,40,1,1,44,Rhode Island,0,59,16001,16103,15959
10500,40,1,1,44,Rhode Island,0,60,15567,15607,15912
10501,40,1,1,44,Rhode Island,0,61,15579,15477,15432
10502,40,1,1,44,Rhode Island,0,62,15607,15521,15231
10503,40,1,1,44,Rhode Island,0,63,15067,15282,15305
10504,40,1,1,44,Rhode Island,0,64,14618,14590,15144
10505,40,1,1,44,Rhode Island,0,65,14036,14112,14343
10506,40,1,1,44,Rhode Island,0,66,13197,13366,13862
10507,40,1,1,44,Rhode Island,0,67,12586,12642,13125
10508,40,1,1,44,Rhode Island,0,68,12115,12096,12435
10509,40,1,1,44,Rhode Island,0,69,11171,11427,11861
10510,40,1,1,44,Rhode Island,0,70,10882,10861,11174
10511,40,1,1,44,Rhode Island,0,71,10538,10580,10619
10512,40,1,1,44,Rhode Island,0,72,10494,10280,10326
10513,40,1,1,44,Rhode Island,0,73,10600,11014,9986
10514,40,1,1,44,Rhode Island,0,74,7431,7663,10642
10515,40,1,1,44,Rhode Island,0,75,7331,7329,7442
10516,40,1,1,44,Rhode Island,0,76,7200,7105,7083
10517,40,1,1,44,Rhode Island,0,77,7241,7339,6835
10518,40,1,1,44,Rhode Island,0,78,6025,6151,7005
10519,40,1,1,44,Rhode Island,0,79,5365,5464,5882
10520,40,1,1,44,Rhode Island,0,80,4916,4961,5193
10521,40,1,1,44,Rhode Island,0,81,4550,4566,4711
10522,40,1,1,44,Rhode Island,0,82,4257,4259,4266
10523,40,1,1,44,Rhode Island,0,83,3897,3878,3960
10524,40,1,1,44,Rhode Island,0,84,3680,3659,3635
10525,40,1,1,44,Rhode Island,0,85,25383,25107,24406
10526,40,1,1,44,Rhode Island,0,999,1093747,1093168,1092207
10701,40,3,5,45,South Carolina,0,0,55055,54801,54309
10702,40,3,5,45,South Carolina,0,1,55732,55665,55770
10703,40,3,5,45,South Carolina,0,2,56957,56898,56449
10704,40,3,5,45,South Carolina,0,3,58111,57782,57849
10705,40,3,5,45,South Carolina,0,4,59687,59560,58587
10706,40,3,5,45,South Carolina,0,5,60600,60563,60459
10707,40,3,5,45,South Carolina,0,6,59952,60356,61166
10708,40,3,5,45,South Carolina,0,7,60244,60283,61210
10709,40,3,5,45,South Carolina,0,8,60963,60782,60844
10710,40,3,5,45,South Carolina,0,9,61631,61556,61510
10711,40,3,5,45,South Carolina,0,10,64402,63838,62130
10712,40,3,5,45,South Carolina,0,11,67029,66298,64568
10713,40,3,5,45,South Carolina,0,12,68648,68716,66902
10714,40,3,5,45,South Carolina,0,13,68375,68534,69319
10715,40,3,5,45,South Carolina,0,14,65650,66377,69093
10716,40,3,5,45,South Carolina,0,15,64106,64629,66972
10717,40,3,5,45,South Carolina,0,16,64139,64286,64984
10718,40,3,5,45,South Carolina,0,17,62852,62880,64545
10719,40,3,5,45,South Carolina,0,18,64204,62637,63547
10720,40,3,5,45,South Carolina,0,19,66357,66458,65660
10721,40,3,5,45,South Carolina,0,20,64563,65252,65719
10722,40,3,5,45,South Carolina,0,21,63156,63628,65392
10723,40,3,5,45,South Carolina,0,22,61875,62340,63510
10724,40,3,5,45,South Carolina,0,23,61043,61350,62728
10725,40,3,5,45,South Carolina,0,24,60674,60726,61529
10726,40,3,5,45,South Carolina,0,25,61787,61743,61338
10727,40,3,5,45,South Carolina,0,26,63385,63257,61963
10728,40,3,5,45,South Carolina,0,27,65095,64851,63795
10729,40,3,5,45,South Carolina,0,28,67101,66905,65381
10730,40,3,5,45,South Carolina,0,29,69465,69081,67653
10731,40,3,5,45,South Carolina,0,30,69137,69829,70100
10732,40,3,5,45,South Carolina,0,31,67207,67663,70419
10733,40,3,5,45,South Carolina,0,32,64474,65124,68329
10734,40,3,5,45,South Carolina,0,33,63089,63559,65988
10735,40,3,5,45,South Carolina,0,34,63245,63315,64328
10736,40,3,5,45,South Carolina,0,35,62722,63387,64371
10737,40,3,5,45,South Carolina,0,36,62763,62459,64134
10738,40,3,5,45,South Carolina,0,37,64055,63966,63350
10739,40,3,5,45,South Carolina,0,38,64035,64434,64757
10740,40,3,5,45,South Carolina,0,39,64202,64043,65237
10741,40,3,5,45,South Carolina,0,40,62948,63821,64650
10742,40,3,5,45,South Carolina,0,41,61606,61981,64337
10743,40,3,5,45,South Carolina,0,42,60789,60753,62528
10744,40,3,5,45,South Carolina,0,43,59186,60151,61338
10745,40,3,5,45,South Carolina,0,44,57753,57617,60674
10746,40,3,5,45,South Carolina,0,45,59230,59290,58123
10747,40,3,5,45,South Carolina,0,46,59324,59177,59716
10748,40,3,5,45,South Carolina,0,47,61327,60792,59464
10749,40,3,5,45,South Carolina,0,48,64466,63873,61287
10750,40,3,5,45,South Carolina,0,49,68297,67819,64214
10751,40,3,5,45,South Carolina,0,50,65623,66549,68526
10752,40,3,5,45,South Carolina,0,51,63949,64152,67194
10753,40,3,5,45,South Carolina,0,52,62647,63013,64568
10754,40,3,5,45,South Carolina,0,53,63781,63614,63505
10755,40,3,5,45,South Carolina,0,54,65688,65255,64229
10756,40,3,5,45,South Carolina,0,55,68719,68157,65850
10757,40,3,5,45,South Carolina,0,56,70540,70471,68990
10758,40,3,5,45,South Carolina,0,57,69716,70176,71202
10759,40,3,5,45,South Carolina,0,58,70420,70397,70867
10760,40,3,5,45,South Carolina,0,59,70078,70539,71090
10761,40,3,5,45,South Carolina,0,60,69125,69420,71269
10762,40,3,5,45,South Carolina,0,61,68164,68398,70050
10763,40,3,5,45,South Carolina,0,62,68723,68609,69124
10764,40,3,5,45,South Carolina,0,63,67818,68705,69380
10765,40,3,5,45,South Carolina,0,64,66540,66613,69569
10766,40,3,5,45,South Carolina,0,65,65706,65935,67086
10767,40,3,5,45,South Carolina,0,66,64020,64694,66107
10768,40,3,5,45,South Carolina,0,67,62325,62586,64664
10769,40,3,5,45,South Carolina,0,68,61262,61051,62133
10770,40,3,5,45,South Carolina,0,69,57636,58872,60475
10771,40,3,5,45,South Carolina,0,70,56549,56631,58423
10772,40,3,5,45,South Carolina,0,71,55760,55850,55761
10773,40,3,5,45,South Carolina,0,72,56353,55258,54898
10774,40,3,5,45,South Carolina,0,73,56385,58695,54127
10775,40,3,5,45,South Carolina,0,74,39391,40779,57222
10776,40,3,5,45,South Carolina,0,75,38828,38904,39486
10777,40,3,5,45,South Carolina,0,76,37755,37415,37595
10778,40,3,5,45,South Carolina,0,77,36512,37320,36002
10779,40,3,5,45,South Carolina,0,78,30571,31097,35679
10780,40,3,5,45,South Carolina,0,79,27158,27473,29420
10781,40,3,5,45,South Carolina,0,80,24076,24539,25962
10782,40,3,5,45,South Carolina,0,81,21978,22010,22952
10783,40,3,5,45,South Carolina,0,82,19719,20000,20467
10784,40,3,5,45,South Carolina,0,83,17076,17329,18479
10785,40,3,5,45,South Carolina,0,84,15617,15608,15789
10786,40,3,5,45,South Carolina,0,85,83136,83193,83672
10787,40,3,5,45,South Carolina,0,999,5082037,5094392,5154037
10962,40,2,4,46,South Dakota,0,0,11650,11654,10917
10963,40,2,4,46,South Dakota,0,1,11761,11692,11626
10964,40,2,4,46,South Dakota,0,2,12120,12007,11774
10965,40,2,4,46,South Dakota,0,3,12208,12149,12115
10966,40,2,4,46,South Dakota,0,4,12287,12305,12236
10967,40,2,4,46,South Dakota,0,5,12377,12341,12368
10968,40,2,4,46,South Dakota,0,6,12278,12322,12337
10969,40,2,4,46,South Dakota,0,7,12176,12194,12384
10970,40,2,4,46,South Dakota,0,8,12105,12083,12263
10971,40,2,4,46,South Dakota,0,9,12097,12090,12167
10972,40,2,4,46,South Dakota,0,10,12445,12361,12147
10973,40,2,4,46,South Dakota,0,11,12700,12590,12436
10974,40,2,4,46,South Dakota,0,12,13017,13011,12732
10975,40,2,4,46,South Dakota,0,13,12812,12840,13000
10976,40,2,4,46,South Dakota,0,14,12327,12443,12913
10977,40,2,4,46,South Dakota,0,15,12145,12213,12532
10978,40,2,4,46,South Dakota,0,16,12119,12149,12296
10979,40,2,4,46,South Dakota,0,17,11511,11650,12186
10980,40,2,4,46,South Dakota,0,18,11141,11102,11405
10981,40,2,4,46,South Dakota,0,19,12490,12472,12410
10982,40,2,4,46,South Dakota,0,20,12004,12060,12120
10983,40,2,4,46,South Dakota,0,21,11751,11716,12021
10984,40,2,4,46,South Dakota,0,22,11390,11405,11659
10985,40,2,4,46,South Dakota,0,23,11235,11197,11349
10986,40,2,4,46,South Dakota,0,24,10959,10900,11023
10987,40,2,4,46,South Dakota,0,25,10840,10808,10862
10988,40,2,4,46,South Dakota,0,26,11004,10940,10867
10989,40,2,4,46,South Dakota,0,27,11264,11155,11068
10990,40,2,4,46,South Dakota,0,28,11313,11279,11193
10991,40,2,4,46,South Dakota,0,29,11038,11124,11423
10992,40,2,4,46,South Dakota,0,30,10981,11020,11165
10993,40,2,4,46,South Dakota,0,31,11164,11086,11208
10994,40,2,4,46,South Dakota,0,32,11198,11148,11212
10995,40,2,4,46,South Dakota,0,33,11304,11289,11289
10996,40,2,4,46,South Dakota,0,34,11578,11513,11472
10997,40,2,4,46,South Dakota,0,35,11374,11473,11522
10998,40,2,4,46,South Dakota,0,36,11446,11366,11640
10999,40,2,4,46,South Dakota,0,37,11361,11382,11432
11000,40,2,4,46,South Dakota,0,38,11493,11515,11532
11001,40,2,4,46,South Dakota,0,39,11426,11404,11497
11002,40,2,4,46,South Dakota,0,40,11148,11290,11478
11003,40,2,4,46,South Dakota,0,41,10378,10534,11329
11004,40,2,4,46,South Dakota,0,42,10059,10088,10609
11005,40,2,4,46,South Dakota,0,43,9784,9921,10122
11006,40,2,4,46,South Dakota,0,44,9439,9433,9999
11007,40,2,4,46,South Dakota,0,45,9176,9267,9410
11008,40,2,4,46,South Dakota,0,46,8905,8937,9339
11009,40,2,4,46,South Dakota,0,47,9016,8969,9061
11010,40,2,4,46,South Dakota,0,48,9437,9313,9001
11011,40,2,4,46,South Dakota,0,49,9980,9881,9354
11012,40,2,4,46,South Dakota,0,50,9614,9723,9942
11013,40,2,4,46,South Dakota,0,51,9443,9454,9847
11014,40,2,4,46,South Dakota,0,52,9298,9296,9468
11015,40,2,4,46,South Dakota,0,53,9613,9561,9412
11016,40,2,4,46,South Dakota,0,54,9988,9854,9605
11017,40,2,4,46,South Dakota,0,55,10644,10472,9947
11018,40,2,4,46,South Dakota,0,56,11353,11238,10553
11019,40,2,4,46,South Dakota,0,57,11731,11653,11287
11020,40,2,4,46,South Dakota,0,58,12022,11937,11717
11021,40,2,4,46,South Dakota,0,59,12161,12211,12018
11022,40,2,4,46,South Dakota,0,60,12093,12082,12241
11023,40,2,4,46,South Dakota,0,61,11927,11970,12148
11024,40,2,4,46,South Dakota,0,62,12074,12064,11988
11025,40,2,4,46,South Dakota,0,63,11820,12004,12134
11026,40,2,4,46,South Dakota,0,64,11630,11625,11962
11027,40,2,4,46,South Dakota,0,65,11487,11519,11613
11028,40,2,4,46,South Dakota,0,66,11207,11292,11462
11029,40,2,4,46,South Dakota,0,67,10737,10796,11219
11030,40,2,4,46,South Dakota,0,68,10378,10366,10672
11031,40,2,4,46,South Dakota,0,69,9525,9775,10212
11032,40,2,4,46,South Dakota,0,70,9015,9071,9545
11033,40,2,4,46,South Dakota,0,71,8424,8536,8856
11034,40,2,4,46,South Dakota,0,72,8079,7975,8359
11035,40,2,4,46,South Dakota,0,73,7725,8155,7820
11036,40,2,4,46,South Dakota,0,74,5415,5534,7931
11037,40,2,4,46,South Dakota,0,75,5315,5308,5317
11038,40,2,4,46,South Dakota,0,76,5300,5197,5113
11039,40,2,4,46,South Dakota,0,77,5136,5237,4963
11040,40,2,4,46,South Dakota,0,78,4362,4423,4990
11041,40,2,4,46,South Dakota,0,79,3852,3898,4157
11042,40,2,4,46,South Dakota,0,80,3680,3668,3708
11043,40,2,4,46,South Dakota,0,81,3506,3474,3444
11044,40,2,4,46,South Dakota,0,82,3145,3180,3248
11045,40,2,4,46,South Dakota,0,83,2944,2893,2951
11046,40,2,4,46,South Dakota,0,84,2888,2817,2672
11047,40,2,4,46,South Dakota,0,85,18744,18579,18166
11048,40,2,4,46,South Dakota,0,999,883486,883918,892187
11223,40,3,6,47,Tennessee,0,0,79717,79020,76671
11224,40,3,6,47,Tennessee,0,1,80364,80166,79825
11225,40,3,6,47,Tennessee,0,2,81802,81673,80775
11226,40,3,6,47,Tennessee,0,3,82151,81919,82524
11227,40,3,6,47,Tennessee,0,4,83909,83790,82555
11228,40,3,6,47,Tennessee,0,5,84093,84215,84687
11229,40,3,6,47,Tennessee,0,6,83101,83617,84906
11230,40,3,6,47,Tennessee,0,7,83355,83335,84349
11231,40,3,6,47,Tennessee,0,8,83634,83472,84078
11232,40,3,6,47,Tennessee,0,9,83489,83565,84324
11233,40,3,6,47,Tennessee,0,10,86408,85770,84243
11234,40,3,6,47,Tennessee,0,11,89761,88739,86404
11235,40,3,6,47,Tennessee,0,12,93023,92758,89343
11236,40,3,6,47,Tennessee,0,13,91993,92278,93366
11237,40,3,6,47,Tennessee,0,14,89713,90332,92804
11238,40,3,6,47,Tennessee,0,15,88344,88845,90868
11239,40,3,6,47,Tennessee,0,16,89182,89192,89298
11240,40,3,6,47,Tennessee,0,17,87839,88229,89653
11241,40,3,6,47,Tennessee,0,18,84361,83920,84749
11242,40,3,6,47,Tennessee,0,19,83269,82912,81893
11243,40,3,6,47,Tennessee,0,20,85002,85473,85668
11244,40,3,6,47,Tennessee,0,21,85724,85768,87665
11245,40,3,6,47,Tennessee,0,22,86289,86913,88299
11246,40,3,6,47,Tennessee,0,23,88648,88863,90171
11247,40,3,6,47,Tennessee,0,24,90659,90245,90651
11248,40,3,6,47,Tennessee,0,25,92166,92035,91465
11249,40,3,6,47,Tennessee,0,26,94312,94263,93696
11250,40,3,6,47,Tennessee,0,27,95718,95337,94964
11251,40,3,6,47,Tennessee,0,28,98779,98361,96613
11252,40,3,6,47,Tennessee,0,29,100152,99904,98815
11253,40,3,6,47,Tennessee,0,30,97590,98810,100570
11254,40,3,6,47,Tennessee,0,31,94104,94872,99603
11255,40,3,6,47,Tennessee,0,32,90922,91542,95450
11256,40,3,6,47,Tennessee,0,33,88990,89507,92402
11257,40,3,6,47,Tennessee,0,34,89477,89590,90666
11258,40,3,6,47,Tennessee,0,35,87616,88549,89496
11259,40,3,6,47,Tennessee,0,36,87048,86707,89143
11260,40,3,6,47,Tennessee,0,37,88903,88672,87229
11261,40,3,6,47,Tennessee,0,38,88611,89136,89127
11262,40,3,6,47,Tennessee,0,39,88525,88381,89907
11263,40,3,6,47,Tennessee,0,40,88236,88961,88864
11264,40,3,6,47,Tennessee,0,41,85872,86343,89396
11265,40,3,6,47,Tennessee,0,42,84842,84658,86681
11266,40,3,6,47,Tennessee,0,43,83181,84302,85274
11267,40,3,6,47,Tennessee,0,44,81018,80827,84559
11268,40,3,6,47,Tennessee,0,45,83192,83165,81216
11269,40,3,6,47,Tennessee,0,46,82608,82522,83518
11270,40,3,6,47,Tennessee,0,47,85727,84746,82735
11271,40,3,6,47,Tennessee,0,48,90552,89337,84721
11272,40,3,6,47,Tennessee,0,49,95937,95143,89533
11273,40,3,6,47,Tennessee,0,50,91649,92953,95571
11274,40,3,6,47,Tennessee,0,51,88094,88614,93052
11275,40,3,6,47,Tennessee,0,52,85297,85863,88809
11276,40,3,6,47,Tennessee,0,53,86764,86428,85965
11277,40,3,6,47,Tennessee,0,54,89008,88287,86363
11278,40,3,6,47,Tennessee,0,55,93438,92356,88346
11279,40,3,6,47,Tennessee,0,56,94862,94803,92335
11280,40,3,6,47,Tennessee,0,57,93726,94110,94773
11281,40,3,6,47,Tennessee,0,58,93722,93603,94000
11282,40,3,6,47,Tennessee,0,59,92310,93000,93397
11283,40,3,6,47,Tennessee,0,60,91346,91327,92781
11284,40,3,6,47,Tennessee,0,61,89924,90021,91163
11285,40,3,6,47,Tennessee,0,62,89929,89673,89665
11286,40,3,6,47,Tennessee,0,63,87528,88716,89227
11287,40,3,6,47,Tennessee,0,64,85195,85043,88147
11288,40,3,6,47,Tennessee,0,65,82873,83198,84192
11289,40,3,6,47,Tennessee,0,66,80248,80912,82391
11290,40,3,6,47,Tennessee,0,67,76797,77178,80119
11291,40,3,6,47,Tennessee,0,68,74223,74066,76092
11292,40,3,6,47,Tennessee,0,69,69536,70850,72820
11293,40,3,6,47,Tennessee,0,70,67634,67561,69422
11294,40,3,6,47,Tennessee,0,71,67065,66903,66148
11295,40,3,6,47,Tennessee,0,72,67611,66119,65236
11296,40,3,6,47,Tennessee,0,73,67013,69872,64141
11297,40,3,6,47,Tennessee,0,74,46715,48181,67707
11298,40,3,6,47,Tennessee,0,75,46498,46367,46555
11299,40,3,6,47,Tennessee,0,76,45723,45116,44604
11300,40,3,6,47,Tennessee,0,77,44433,45233,43118
11301,40,3,6,47,Tennessee,0,78,38048,38416,43156
11302,40,3,6,47,Tennessee,0,79,33853,34207,36443
11303,40,3,6,47,Tennessee,0,80,30688,30986,32241
11304,40,3,6,47,Tennessee,0,81,28540,28395,29003
11305,40,3,6,47,Tennessee,0,82,25556,25913,26292
11306,40,3,6,47,Tennessee,0,83,22158,22363,23758
11307,40,3,6,47,Tennessee,0,84,20780,20599,20385
11308,40,3,6,47,Tennessee,0,85,112126,111863,111449
11309,40,3,6,47,Tennessee,0,999,6890818,6899774,6954278
11484,40,3,7,48,Texas,0,0,371260,368023,360323
11485,40,3,7,48,Texas,0,1,376249,376388,372557
11486,40,3,7,48,Texas,0,2,388176,386271,380511
11487,40,3,7,48,Texas,0,3,401985,398390,389989
11488,40,3,7,48,Texas,0,4,415277,413677,402062
11489,40,3,7,48,Texas,0,5,418496,418912,417653
11490,40,3,7,48,Texas,0,6,414089,416420,422434
11491,40,3,7,48,Texas,0,7,410318,411584,419812
11492,40,3,7,48,Texas,0,8,409586,409143,414859
11493,40,3,7,48,Texas,0,9,416817,415629,412277
11494,40,3,7,48,Texas,0,10,428804,426677,418575
11495,40,3,7,48,Texas,0,11,437730,434310,429479
11496,40,3,7,48,Texas,0,12,447852,448189,437158
11497,40,3,7,48,Texas,0,13,442969,444254,450878
11498,40,3,7,48,Texas,0,14,432276,435281,446733
11499,40,3,7,48,Texas,0,15,428007,429865,437328
11500,40,3,7,48,Texas,0,16,428446,429236,431718
11501,40,3,7,48,Texas,0,17,422052,423727,430954
11502,40,3,7,48,Texas,0,18,404341,404119,410361
11503,40,3,7,48,Texas,0,19,400353,400266,399044
11504,40,3,7,48,Texas,0,20,390971,395444,401393
11505,40,3,7,48,Texas,0,21,384291,385203,398711
11506,40,3,7,48,Texas,0,22,385403,388121,394642
11507,40,3,7,48,Texas,0,23,391109,392164,397237
11508,40,3,7,48,Texas,0,24,396199,395364,400304
11509,40,3,7,48,Texas,0,25,399991,400548,401595
11510,40,3,7,48,Texas,0,26,408650,408759,406824
11511,40,3,7,48,Texas,0,27,418372,416558,414981
11512,40,3,7,48,Texas,0,28,426021,426190,422225
11513,40,3,7,48,Texas,0,29,428099,428412,431261
11514,40,3,7,48,Texas,0,30,425311,429295,433597
11515,40,3,7,48,Texas,0,31,419251,420208,434690
11516,40,3,7,48,Texas,0,32,416920,417859,423876
11517,40,3,7,48,Texas,0,33,417617,417695,422245
11518,40,3,7,48,Texas,0,34,420475,420627,421703
11519,40,3,7,48,Texas,0,35,417696,421114,423893
11520,40,3,7,48,Texas,0,36,414344,413836,424610
11521,40,3,7,48,Texas,0,37,421762,421251,417677
11522,40,3,7,48,Texas,0,38,416463,420376,424360
11523,40,3,7,48,Texas,0,39,413953,413508,423437
11524,40,3,7,48,Texas,0,40,404808,410785,415570
11525,40,3,7,48,Texas,0,41,387288,391005,413494
11526,40,3,7,48,Texas,0,42,382023,382271,392631
11527,40,3,7,48,Texas,0,43,374555,378724,383991
11528,40,3,7,48,Texas,0,44,369060,368460,379979
11529,40,3,7,48,Texas,0,45,368232,370112,369261
11530,40,3,7,48,Texas,0,46,360779,361952,370597
11531,40,3,7,48,Texas,0,47,365255,363920,362920
11532,40,3,7,48,Texas,0,48,375565,373535,363322
11533,40,3,7,48,Texas,0,49,386755,385550,373880
11534,40,3,7,48,Texas,0,50,367766,372616,385017
11535,40,3,7,48,Texas,0,51,350007,352869,372011
11536,40,3,7,48,Texas,0,52,338036,341119,352246
11537,40,3,7,48,Texas,0,53,334871,334858,340568
11538,40,3,7,48,Texas,0,54,335672,334997,333152
11539,40,3,7,48,Texas,0,55,345623,343498,333781
11540,40,3,7,48,Texas,0,56,348227,348239,341436
11541,40,3,7,48,Texas,0,57,347401,347166,346292
11542,40,3,7,48,Texas,0,58,345802,345922,344813
